"","V1"
"17211",1
"17212",4
"17213",9
"17214",9
"17215",1
"17216",4
"17217",6
"17218",4
"17219",8
"17220",6
"17221",5
"17222",5
"17223",4
"17224",4
"17225",4
"17226",5
"17227",1
"17228",5
"17229",4
"17230",4
"17231",4
"17232",5
"17233",4
"17234",1
"17235",4
"17236",5
"17237",1
"17238",4
"17239",4
"17240",3
"17241",6
"17242",5
"17243",5
"17244",4
"17245",1
"17246",6
"17247",4
"17248",4
"17249",5
"17250",4
"17251",6
"17252",1
"17253",6
"17254",4
"17255",5
"17256",4
"17257",5
"17258",4
"17259",5
"17260",4
"17261",5
"17262",4
"17263",9
"17264",1
"17265",4
"17266",4
"17267",4
"17268",1
"17269",4
"17270",5
"17271",4
"17272",4
"17273",3
"17274",9
"17275",1
"17276",7
"17277",5
"17278",4
"17279",4
"17280",4
"17281",5
"17282",4
"17283",6
"17284",4
"17285",1
"17286",4
"17287",4
"17288",4
"17289",5
"17290",4
"17291",9
"17292",4
"17293",4
"17294",2
"17295",1
"17296",4
"17297",5
"17298",4
"17299",6
"17300",1
"17301",4
"17302",1
"17303",6
"17304",1
"17305",6
"17306",2
"17307",4
"17308",4
"17309",5
"17310",5
"17311",4
"17312",4
"17313",1
"17314",4
"17315",5
"17316",6
"17317",6
"17318",6
"17319",4
"17320",4
"17321",1
"17322",4
"17323",4
"17324",7
"17325",4
"17326",4
"17327",4
"17328",4
"17329",1
"17330",5
"17331",4
"17332",4
"17333",1
"17334",4
"17335",4
"17336",4
"17337",4
"17338",1
"17339",4
"17340",6
"17341",1
"17342",6
"17343",1
"17344",7
"17345",7
"17346",6
"17347",4
"17348",4
"17349",5
"17350",4
"17351",6
"17352",4
"17353",8
"17354",5
"17355",6
"17356",4
"17357",4
"17358",6
"17359",8
"17360",1
"17361",4
"17362",6
"17363",4
"17364",4
"17365",5
"17366",4
"17367",6
"17368",5
"17369",4
"17370",5
"17371",5
"17372",6
"17373",4
"17374",4
"17375",4
"17376",5
"17377",4
"17378",4
"17379",2
"17380",4
"17381",1
"17382",5
"17383",7
"17384",5
"17385",6
"17386",6
"17387",4
"17388",6
"17389",4
"17390",5
"17391",5
"17392",5
"17393",4
"17394",5
"17395",6
"17396",4
"17397",4
"17398",4
"17399",4
"17400",4
"17401",5
"17402",9
"17403",1
"17404",4
"17405",4
"17406",6
"17407",4
"17408",4
"17409",4
"17410",5
"17411",9
"17412",6
"17413",1
"17414",1
"17415",8
"17416",4
"17417",4
"17418",1
"17419",5
"17420",1
"17421",4
"17422",9
"17423",4
"17424",4
"17425",4
"17426",5
"17427",4
"17428",1
"17429",7
"17430",4
"17431",4
"17432",4
"17433",4
"17434",5
"17435",2
"17436",4
"17437",5
"17438",5
"17439",1
"17441",10
"17442",1
"17443",10
"17444",9
"17445",9
"17446",8
"17447",1
"17448",5
"17449",10
"17450",5
"17451",5
"17452",10
"17453",10
"17454",1
"17455",10
"17456",1
"17457",5
"17458",9
"17459",5
"17460",7
"17461",1
"17462",2
"17463",9
"17464",10
"17465",10
"17466",5
"17467",5
"17468",10
"17469",10
"17470",10
"17471",7
"17472",10
"17473",10
"17474",5
"17475",8
"17476",5
"17477",5
"17478",5
"17479",10
"17480",10
"17481",7
"17482",10
"17483",10
"17484",5
"17485",2
"17486",10
"17487",5
"17488",7
"17489",10
"17490",5
"17491",5
"17492",1
"17493",1
"17494",5
"17495",9
"17496",10
"17497",5
"17498",7
"17499",2
"17500",5
"17501",4
"17502",3
"17503",5
"17504",7
"17505",9
"17506",10
"17507",1
"17508",5
"17509",10
"17510",5
"17511",2
"17512",10
"17513",9
"17514",4
"17515",10
"17516",10
"17517",10
"17518",9
"17519",1
"17520",5
"17521",5
"17522",5
"17523",5
"17524",10
"17525",7
"17526",10
"17527",2
"17528",10
"17529",5
"17530",7
"17531",9
"17532",7
"17533",5
"17534",1
"17535",1
"17536",2
"17537",5
"17538",10
"17539",5
"17540",2
"17541",7
"17542",10
"17543",2
"17544",1
"17545",7
"17546",10
"17547",10
"17548",2
"17549",10
"17550",1
"17551",5
"17552",5
"17553",1
"17554",10
"17555",10
"17556",4
"17557",10
"17558",4
"17559",1
"17560",5
"17561",10
"17562",4
"17563",1
"17564",10
"17565",2
"17566",10
"17567",1
"17568",5
"17569",2
"17570",7
"17571",10
"17572",5
"17573",9
"17574",2
"17575",10
"17576",2
"17577",1
"17578",10
"17579",2
"17580",2
"17581",10
"17582",10
"17583",10
"17584",5
"17585",9
"17586",5
"17587",9
"17588",9
"17589",5
"17590",10
"17591",10
"17592",10
"17593",5
"17594",10
"17595",10
"17596",2
"17597",10
"17598",5
"17599",9
"17600",5
"17601",9
"17602",9
"17603",10
"17604",7
"17605",8
"17606",5
"17607",10
"17608",10
"17609",10
"17610",5
"17611",10
"17612",5
"17613",2
"17614",5
"17615",5
"17616",3
"17617",5
"17618",2
"17619",10
"17620",5
"17621",5
"17622",5
"17623",10
"17624",5
"17625",10
"17626",5
"17627",10
"17628",10
"17629",10
"17630",2
"17631",10
"17632",10
"17633",10
"17634",1
"17635",9
"17636",5
"17637",5
"17638",1
"17639",1
"17640",9
"17641",2
"17642",2
"17643",10
"17644",5
"17645",10
"17646",8
"17647",10
"17648",5
"17649",1
"17650",10
"17651",5
"17652",5
"17653",10
"17654",10
"17655",10
"17656",5
"17657",5
"17658",7
"17659",10
"17660",5
"17661",3
"17662",5
"17663",2
"17664",6
"17665",7
"17666",10
"17667",5
"17668",1
"17669",10
"17670",4
"17671",10
"17672",10
"17673",10
"17674",10
"17675",5
"17676",5
"17677",5
"17678",10
"17679",5
"17680",5
"17681",10
"17682",10
"17683",10
"17684",10
"17685",5
"17686",8
"17687",10
"17688",5
"17689",10
"17690",9
"17691",10
"17692",7
"17693",8
"17694",5
"17695",10
"17696",2
"17697",3
"17698",5
"17699",10
"17700",10
"17701",5
"17702",7
"17703",5
"17704",9
"17705",5
"17706",1
"17707",9
"17708",5
"17709",2
"17710",5
"17711",7
"17712",10
"17713",7
"17714",10
"17715",10
"17716",10
"17717",1
"17718",1
"17719",9
"17720",1
"17721",2
"17722",7
"17723",5
"17724",5
"17725",1
"17726",10
"17727",5
"17728",1
"17729",7
"17730",1
"17731",10
"17732",5
"17733",7
"17734",10
"17735",10
"17736",9
"17737",7
"17738",3
"17739",5
"17740",1
"17741",7
"17742",10
"17743",3
"17744",7
"17745",5
"17746",2
"17747",10
"17748",1
"17749",5
"17750",1
"17751",2
"17752",9
"17753",5
"17754",10
"17755",10
"17756",5
"17757",1
"17758",10
"17759",1
"17760",1
"17761",5
"17762",2
"17763",10
"17764",10
"17765",7
"17766",5
"17767",9
"17768",7
"17769",5
"17770",10
"17771",7
"17772",5
"17773",10
"17774",10
"17775",1
"17776",7
"17777",2
"17778",10
"17779",1
"17780",5
"17781",5
"17782",8
"17783",10
"17784",10
"17785",10
"17786",5
"17787",7
"17788",10
"17789",10
"17790",5
"17791",1
"17792",10
"17793",5
"17794",2
"17795",2
"17796",5
"17797",5
"17798",10
"17799",5
"17800",9
"17801",7
"17802",5
"17803",9
"17804",1
"17805",10
"17806",10
"17807",10
"17808",10
"17809",1
"17810",10
"17811",1
"17812",9
"17813",1
"17814",5
"17816",10
"17817",4
"17818",10
"17819",10
"17820",5
"17821",10
"17822",10
"17823",8
"17824",5
"17825",10
"17826",5
"17827",1
"17828",9
"17829",5
"17830",10
"17831",8
"17832",10
"17833",1
"17834",10
"17835",10
"17836",10
"17837",10
"17838",10
"17839",3
"17840",3
"17841",10
"17842",10
"17843",5
"17844",10
"17845",1
"17846",10
"17847",3
"17848",10
"17849",10
"17850",10
"17851",4
"17852",5
"17853",10
"17854",5
"17855",1
"17856",5
"17857",10
"17858",9
"17859",10
"17860",5
"17861",1
"17862",10
"17863",1
"17864",10
"17865",10
"17866",10
"17867",10
"17868",3
"17869",10
"17870",10
"17871",10
"17872",5
"17873",4
"17874",10
"17875",10
"17876",10
"17877",10
"17878",10
"17879",10
"17880",10
"17881",10
"17882",10
"17883",10
"17884",3
"17885",10
"17886",10
"17887",8
"17888",10
"17889",10
"17890",10
"17891",1
"17892",10
"17893",10
"17894",10
"17895",5
"17896",5
"17897",10
"17898",5
"17899",10
"17900",10
"17901",10
"17902",10
"17903",8
"17904",10
"17905",1
"17906",3
"17907",5
"17908",10
"17909",10
"17910",10
"17911",10
"17912",4
"17913",3
"17914",10
"17915",10
"17916",10
"17917",10
"17918",1
"17919",10
"17920",5
"17921",1
"17922",10
"17923",10
"17924",5
"17925",10
"17926",4
"17927",1
"17928",10
"17929",10
"17930",9
"17931",10
"17932",2
"17933",1
"17934",5
"17935",10
"17936",10
"17937",10
"17938",10
"17939",5
"17940",5
"17941",10
"17942",5
"17943",10
"17944",10
"17945",10
"17946",8
"17947",5
"17948",5
"17949",10
"17950",1
"17951",10
"17952",10
"17953",10
"17954",4
"17955",10
"17956",10
"17957",8
"17958",10
"17959",1
"17960",1
"17961",10
"17962",5
"17963",5
"17964",10
"17965",7
"17966",10
"17967",9
"17968",10
"17969",10
"17970",3
"17971",10
"17972",8
"17973",5
"17974",5
"17975",5
"17976",10
"17977",5
"17978",10
"17979",10
"17980",10
"17981",3
"17982",5
"17983",10
"17984",8
"17985",10
"17986",10
"17987",1
"17988",10
"17989",1
"17990",4
"17991",5
"17993",3
"17994",2
"17995",2
"17996",8
"17997",2
"17998",3
"17999",3
"18000",5
"18001",2
"18002",1
"18003",7
"18004",3
"18005",2
"18006",3
"18007",3
"18008",2
"18009",8
"18010",5
"18011",7
"18012",5
"18013",1
"18014",2
"18015",2
"18016",2
"18017",1
"18018",2
"18019",2
"18020",7
"18021",2
"18022",5
"18023",2
"18024",8
"18025",2
"18026",5
"18027",3
"18028",7
"18029",1
"18030",7
"18031",7
"18032",5
"18033",3
"18034",2
"18035",3
"18036",9
"18037",8
"18038",1
"18039",3
"18040",9
"18041",5
"18042",2
"18043",8
"18044",8
"18045",2
"18046",2
"18047",3
"18048",1
"18049",2
"18050",2
"18051",2
"18052",2
"18053",7
"18054",2
"18055",3
"18056",5
"18057",5
"18058",1
"18059",2
"18060",2
"18061",3
"18062",3
"18063",1
"18064",2
"18065",2
"18066",1
"18067",2
"18068",2
"18069",3
"18070",7
"18071",3
"18072",8
"18073",2
"18074",2
"18075",3
"18076",1
"18077",2
"18078",3
"18079",1
"18080",2
"18081",1
"18082",10
"18083",2
"18084",2
"18085",5
"18086",2
"18087",2
"18088",3
"18089",2
"18090",2
"18091",2
"18092",1
"18093",2
"18094",2
"18095",2
"18096",3
"18097",2
"18098",8
"18099",8
"18100",2
"18101",7
"18102",2
"18103",5
"18104",1
"18105",2
"18106",5
"18107",1
"18108",2
"18109",5
"18110",2
"18111",2
"18112",5
"18113",1
"18114",3
"18115",5
"18116",3
"18117",2
"18118",2
"18119",1
"18120",5
"18121",1
"18122",2
"18123",2
"18124",5
"18125",2
"18126",2
"18127",5
"18128",2
"18129",2
"18130",3
"18131",2
"18132",2
"18133",8
"18134",5
"18135",3
"18136",2
"18137",2
"18138",2
"18139",9
"18140",2
"18141",6
"18142",2
"18143",2
"18144",1
"18145",1
"18146",2
"18147",3
"18148",2
"18149",5
"18150",3
"18151",3
"18152",2
"18153",2
"18154",1
"18155",1
"18156",1
"18157",2
"18158",1
"18159",2
"18160",2
"18161",9
"18162",7
"18163",2
"18164",2
"18165",2
"18166",2
"18167",8
"18168",2
"18169",2
"18170",2
"18171",7
"18172",3
"18173",2
"18174",8
"18175",1
"18176",1
"18177",2
"18178",5
"18179",7
"18180",2
"18181",1
"18182",7
"18183",7
"18184",2
"18185",3
"18186",2
"18187",2
"18188",2
"18189",3
"18190",5
"18191",2
"18192",2
"18193",5
"18194",2
"18195",3
"18196",1
"18197",3
"18198",2
"18199",7
"18200",5
"18201",2
"18202",2
"18203",5
"18204",5
"18205",5
"18206",1
"18207",2
"18208",3
"18209",2
"18210",5
"18211",2
"18212",3
"18213",2
"18214",1
"18215",2
"18216",8
"18217",6
"18218",8
"18219",1
"18220",5
"18221",1
"18222",5
"18223",2
"18224",2
"18225",1
"18226",2
"18227",1
"18228",1
"18229",5
"18230",3
"18231",2
"18232",9
"18233",8
"18234",7
"18235",2
"18236",1
"18237",2
"18238",8
"18239",5
"18240",2
"18241",2
"18242",9
"18243",9
"18244",2
"18245",2
"18246",2
"18247",2
"18248",2
"18249",3
"18250",2
"18251",2
"18252",2
"18253",3
"18254",2
"18255",5
"18256",1
"18257",2
"18258",9
"18259",2
"18260",5
"18261",2
"18262",6
"18263",7
"18264",1
"18265",2
"18266",2
"18267",1
"18268",3
"18269",2
"18270",2
"18271",2
"18272",3
"18273",5
"18274",3
"18275",2
"18276",2
"18277",2
"18278",1
"18279",2
"18280",7
"18281",2
"18282",1
"18283",7
"18284",2
"18285",8
"18286",9
"18287",2
"18288",7
"18289",7
"18290",8
"18291",2
"18292",2
"18293",5
"18294",2
"18295",2
"18296",2
"18297",2
"18298",4
"18299",8
"18300",2
"18301",1
"18302",2
"18303",2
"18304",1
"18305",5
"18306",1
"18307",1
"18308",3
"18309",5
"18310",1
"18311",2
"18312",7
"18313",6
"18314",2
"18315",2
"18316",2
"18317",5
"18318",1
"18319",1
"18320",3
"18321",5
"18322",8
"18323",6
"18324",2
"18325",2
"18326",1
"18327",2
"18328",5
"18329",8
"18330",7
"18331",2
"18332",1
"18333",2
"18334",2
"18335",2
"18336",2
"18337",2
"18338",3
"18339",2
"18340",2
"18341",3
"18342",2
"18343",2
"18344",8
"18345",2
"18346",2
"18347",3
"18348",8
"18349",2
"18350",2
"18351",5
"18352",2
"18353",2
"18354",5
"18355",3
"18356",2
"18357",2
"18358",1
"18359",2
"18360",7
"18361",1
"18362",3
"18363",1
"18364",8
"18365",8
"18366",2
"18367",1
"18368",2
"18369",9
"18370",2
"18371",8
"18372",1
"18373",2
"18374",5
"18375",9
"18376",8
"18377",2
"18378",2
"18379",2
"18380",2
"18381",2
"18382",5
"18383",2
"18384",3
"18385",5
"18386",2
"18387",2
"18388",2
"18389",2
"18390",3
"18391",2
"18392",8
"18393",2
"18394",2
"18395",3
"18396",2
"18397",2
"18398",3
"18399",2
"18400",5
"18401",2
"18402",3
"18403",1
"18404",1
"18405",7
"18406",2
"18407",2
"18408",1
"18409",5
"18410",2
"18411",1
"18412",2
"18413",1
"18414",2
"18415",9
"18416",2
"18417",2
"18418",3
"18419",2
"18420",2
"18421",3
"18422",5
"18423",2
"18424",2
"18425",6
"18426",2
"18427",3
"18428",2
"18429",8
"18430",1
"18431",2
"18432",2
"18433",5
"18434",10
"18435",5
"18436",3
"18437",5
"18438",7
"18439",5
"18440",1
"18441",3
"18442",5
"18443",1
"18444",7
"18445",8
"18446",2
"18447",2
"18448",2
"18449",1
"18450",2
"18451",2
"18452",2
"18453",3
"18454",2
"18455",2
"18456",8
"18457",8
"18458",2
"18459",2
"18460",3
"18461",5
"18462",1
"18463",8
"18464",1
"18465",2
"18466",1
"18467",5
"18468",5
"18469",7
"18470",2
"18471",3
"18472",2
"18473",2
"18474",2
"18475",6
"18476",5
"18477",3
"18478",2
"18479",1
"18480",1
"18481",2
"18482",2
"18483",2
"18484",2
"18485",4
"18486",3
"18487",2
"18488",2
"18489",5
"18490",3
"18491",5
"18492",7
"18493",2
"18494",1
"18495",2
"18496",6
"18497",3
"18498",2
"18499",2
"18500",2
"18501",2
"18502",2
"18503",2
"18504",8
"18505",2
"18506",2
"18507",7
"18508",1
"18509",2
"18510",7
"18511",2
"18512",2
"18513",3
"18514",3
"18515",3
"18516",2
"18517",9
"18518",2
"18519",4
"18520",2
"18521",1
"18522",1
"18523",1
"18524",1
"18525",7
"18526",3
"18527",5
"18528",1
"18529",1
"18530",2
"18531",9
"18532",1
"18533",1
"18534",7
"18535",2
"18536",2
"18537",1
"18538",2
"18539",2
"18540",3
"18541",2
"18542",1
"18543",1
"18544",1
"18545",2
"18546",3
"18547",3
"18548",2
"18549",2
"18550",8
"18551",8
"18552",1
"18553",2
"18554",2
"18555",5
"18556",3
"18557",2
"18558",1
"18559",3
"18560",7
"18561",2
"18562",3
"18563",2
"18564",2
"18565",2
"18566",2
"18567",2
"18568",5
"18569",2
"18570",8
"18571",2
"18572",2
"18573",5
"18574",2
"18575",2
"18576",5
"18577",8
"18578",5
"18579",1
"18580",1
"18581",3
"18582",1
"18583",2
"18584",3
"18585",5
"18586",2
"18587",8
"18588",3
"18589",2
"18590",2
"18591",9
"18592",1
"18593",5
"18594",2
"18595",2
"18596",2
"18597",2
"18598",9
"18599",1
"18600",1
"18601",2
"18602",9
"18603",2
"18604",1
"18605",9
"18606",2
"18607",2
"18608",5
"18609",8
"18610",9
"18611",2
"18612",1
"18613",2
"18614",2
"18615",7
"18616",2
"18617",3
"18618",1
"18619",2
"18620",5
"18621",2
"18622",5
"18623",2
"18624",1
"18625",2
"18626",2
"18627",9
"18628",2
"18629",2
"18630",1
"18631",2
"18632",2
"18633",8
"18634",8
"18635",5
"18636",2
"18637",2
"18638",3
"18639",1
"18640",5
"18641",2
"18642",2
"18643",2
"18644",7
"18645",8
"18646",1
"18647",3
"18648",9
"18649",1
"18650",2
"18651",2
"18652",2
"18653",2
"18654",8
"18655",2
"18656",1
"18657",2
"18658",4
"18659",2
"18660",2
"18661",3
"18662",8
"18663",2
"18664",2
"18665",2
"18666",7
"18667",2
"18668",2
"18669",2
"18670",2
"18671",8
"18672",2
"18673",2
"18674",8
"18675",5
"18676",3
"18677",2
"18678",2
"18679",9
"18680",2
"18681",7
"18682",3
"18683",7
"18684",8
"18685",2
"18686",5
"18687",2
"18688",7
"18689",2
"18690",2
"18691",1
"18692",1
"18693",1
"18694",3
"18695",3
"18696",1
"18697",2
"18698",5
"18699",2
"18700",1
"18701",3
"18702",2
"18703",1
"18704",2
"18705",2
"18706",2
"18707",2
"18708",2
"18709",1
"18710",1
"18711",3
"18712",2
"18713",6
"18714",5
"18715",9
"18716",1
"18717",2
"18718",8
"18719",2
"18720",2
"18721",5
"18722",1
"18723",9
"18724",8
"18725",2
"18726",2
"18727",3
"18728",1
"18729",2
"18730",2
"18731",2
"18732",2
"18733",3
"18734",2
"18735",2
"18736",2
"18737",2
"18738",5
"18739",7
"18740",2
"18741",2
"18742",2
"18743",2
"18744",2
"18745",2
"18746",2
"18747",2
"18748",2
"18749",2
"18750",3
"18751",2
"18752",2
"18753",5
"18754",1
"18755",3
"18756",2
"18757",1
"18758",2
"18759",2
"18760",7
"18761",9
"18762",2
"18763",3
"18764",7
"18765",2
"18766",1
"18767",2
"18768",1
"18769",9
"18770",1
"18771",3
"18772",2
"18773",5
"18774",2
"18775",2
"18776",8
"18777",2
"18778",3
"18779",7
"18780",2
"18782",9
"18783",10
"18784",10
"18785",10
"18786",1
"18787",3
"18788",9
"18789",9
"18790",9
"18791",9
"18792",9
"18793",1
"18794",10
"18795",4
"18796",10
"18797",1
"18798",3
"18799",10
"18800",10
"18801",5
"18802",10
"18803",9
"18804",10
"18805",9
"18806",8
"18807",10
"18808",8
"18809",8
"18810",10
"18811",1
"18812",5
"18813",10
"18814",9
"18815",5
"18816",8
"18817",10
"18818",9
"18819",9
"18820",10
"18821",9
"18822",10
"18823",9
"18824",8
"18825",10
"18826",5
"18827",10
"18828",3
"18829",10
"18830",1
"18831",10
"18832",10
"18833",10
"18834",10
"18835",1
"18836",9
"18837",8
"18838",10
"18839",10
"18840",10
"18841",10
"18842",9
"18843",9
"18844",10
"18845",10
"18846",5
"18847",9
"18848",7
"18849",8
"18850",10
"18851",9
"18852",1
"18853",10
"18854",10
"18855",9
"18856",1
"18857",10
"18858",10
"18859",5
"18860",10
"18861",5
"18862",4
"18863",10
"18864",10
"18865",10
"18866",10
"18867",5
"18868",1
"18869",10
"18870",3
"18871",10
"18872",10
"18873",9
"18874",10
"18875",10
"18876",9
"18877",10
"18878",4
"18879",9
"18880",10
"18881",10
"18882",10
"18883",10
"18884",9
"18885",9
"18886",10
"18887",10
"18888",9
"18889",9
"18890",10
"18891",9
"18892",9
"18893",9
"18894",10
"18895",10
"18896",9
"18897",9
"18898",10
"18899",10
"18900",9
"18901",5
"18902",10
"18903",9
"18904",9
"18905",10
"18906",10
"18907",1
"18908",10
"18909",5
"18910",10
"18911",10
"18912",5
"18913",5
"18914",8
"18915",9
"18916",9
"18917",5
"18918",10
"18919",1
"18920",9
"18921",9
"18922",10
"18923",9
"18924",5
"18925",3
"18926",9
"18927",1
"18928",1
"18929",10
"18930",10
"18931",9
"18932",5
"18933",10
"18934",10
"18935",8
"18936",1
"18937",10
"18938",10
"18939",10
"18940",5
"18941",10
"18942",10
"18943",9
"18944",5
"18945",9
"18946",5
"18947",5
"18948",9
"18949",10
"18951",10
"18952",10
"18953",10
"18954",10
"18955",10
"18956",10
"18957",10
"18958",10
"18959",2
"18960",9
"18961",5
"18962",10
"18963",10
"18964",10
"18965",10
"18966",10
"18967",10
"18968",5
"18969",10
"18970",2
"18971",10
"18972",5
"18973",10
"18974",10
"18975",10
"18976",10
"18977",10
"18978",10
"18979",9
"18980",9
"18981",8
"18982",10
"18983",10
"18984",2
"18985",10
"18986",9
"18987",10
"18988",5
"18989",9
"18990",10
"18991",10
"18992",10
"18993",10
"18994",10
"18995",5
"18996",5
"18997",9
"18998",10
"18999",10
"19000",10
"19001",10
"19002",5
"19003",10
"19004",5
"19005",2
"19006",5
"19007",5
"19008",10
"19009",10
"19010",9
"19011",10
"19012",5
"19013",7
"19014",10
"19015",10
"19016",10
"19017",10
"19018",10
"19019",5
"19020",10
"19021",5
"19022",10
"19023",10
"19024",10
"19025",10
"19026",5
"19027",5
"19028",5
"19029",10
"19030",10
"19031",10
"19032",10
"19033",5
"19034",10
"19035",5
"19036",10
"19037",10
"19038",9
"19039",10
"19040",10
"19041",10
"19042",10
"19043",10
"19044",10
"19045",10
"19046",5
"19047",1
"19048",10
"19049",1
"19050",10
"19051",4
"19052",10
"19053",10
"19054",1
"19055",3
"19056",10
"19057",9
"19058",4
"19059",10
"19060",10
"19061",5
"19062",10
"19063",1
"19064",5
"19065",10
"19066",10
"19067",10
"19068",10
"19069",1
"19070",10
"19071",10
"19072",2
"19073",1
"19074",10
"19075",10
"19076",3
"19077",10
"19078",10
"19079",5
"19080",10
"19081",5
"19082",10
"19083",10
"19084",10
"19085",10
"19086",10
"19087",10
"19088",10
"19089",5
"19090",10
"19091",9
"19092",10
"19093",10
"19094",2
"19095",10
"19096",10
"19097",5
"19098",10
"19099",10
"19100",10
"19101",10
"19102",10
"19103",10
"19104",1
"19105",10
"19106",10
"19107",10
"19108",10
"19109",5
"19110",10
"19111",5
"19112",10
"19113",10
"19114",10
"19115",10
"19116",10
"19117",5
"19118",10
"19119",10
"19120",5
"19121",4
"19122",10
"19123",2
"19124",10
"19125",5
"19126",5
"19127",5
"19128",1
"19129",10
"19130",10
"19131",10
"19132",5
"19133",10
"19134",10
"19135",10
"19136",10
"19137",9
"19138",10
"19139",7
"19140",5
"19141",10
"19142",10
"19143",10
"19144",10
"19145",4
"19146",9
"19147",10
"19148",10
"19149",10
"19150",10
"19151",5
"19152",5
"19153",10
"19154",10
"19155",8
"19156",10
"19157",10
"19158",10
"19159",10
"19160",1
"19161",10
"19162",4
"19163",10
"19164",10
"19165",10
"19166",1
"19167",5
"19168",10
"19169",10
"19170",10
"19171",5
"19172",5
"19173",10
"19174",10
"19175",9
"19176",10
"19177",10
"19178",10
"19179",10
"19180",10
"19181",5
"19182",5
"19183",5
"19184",10
"19185",10
"19186",10
"19187",10
"19188",9
"19189",10
"19190",10
"19191",1
"19192",5
"19193",9
"19194",10
"19195",5
"19196",10
"19197",10
"19198",10
"19199",10
"19200",10
"19201",10
"19202",10
"19203",5
"19204",10
"19205",10
"19206",10
"19207",10
"19208",10
"19209",10
"19210",10
"19211",4
"19212",8
"19213",10
"19214",10
"19215",2
"19216",3
"19217",3
"19218",10
"19219",2
"19220",10
"19221",10
"19222",10
"19223",4
"19224",1
"19225",2
"19226",3
"19227",10
"19228",10
"19229",10
"19230",5
"19231",10
"19232",10
"19233",10
"19234",10
"19235",10
"19236",10
"19237",5
"19238",10
"19239",10
"19240",5
"19241",5
"19242",10
"19243",10
"19244",10
"19245",10
"19246",10
"19247",5
"19248",10
"19249",10
"19250",10
"19251",10
"19252",1
"19253",5
"19254",10
"19255",4
"19256",5
"19257",10
"19258",5
"19259",10
"19260",1
"19261",10
"19262",5
"19263",10
"19264",3
"19265",10
"19266",10
"19267",10
"19268",10
"19269",3
"19270",9
"19271",9
"19272",5
"19273",10
"19274",1
"19275",10
"19276",1
"19277",5
"19278",10
"19279",10
"19280",1
"19281",5
"19282",10
"19283",10
"19284",10
"19285",1
"19286",5
"19287",8
"19288",10
"19289",10
"19290",5
"19291",5
"19292",10
"19293",7
"19294",5
"19295",5
"19296",10
"19297",9
"19298",1
"19299",10
"19300",1
"19301",10
"19302",10
"19303",5
"19304",10
"19305",10
"19306",10
"19307",1
"19308",10
"19309",10
"19310",10
"19311",10
"19312",5
"19313",10
"19314",5
"19315",10
"19316",10
"19317",4
"19318",10
"19319",10
"19320",1
"19321",9
"19322",10
"19323",10
"19324",10
"19325",10
"19326",5
"19327",10
